dataset = CIFAR10
model = SortHybridModel(depth=7,width=5120,hidden=512,scalar=True,dropout=0.6)
loss = ce_hinge(lam0=1.0,lam_end=0.01)
p_start = 8.0
p_end = 1000.0
eps_train = 0.03451
eps_test = 0.03137
eps_smooth = 0.4
epochs = 0,500,200,2950,3000
decays = None
batch_size = 512
lr = 0.02
wd = 0.02
beta1 = 0.9
beta2 = 0.99
epsilon = 1e-10
start_epoch = 0
checkpoint = None
gpu = 3
dist_url = tcp://localhost:23456
world_size = 1
rank = 0
print_freq = 200
result_dir = result
filter_name = 
seed = 2021
visualize = False
Compose(
    RandomCrop(size=(32, 32), padding=3)
    RandomHorizontalFlip(p=0.5)
    ToTensor()
    Normalize(mean=[0.4914 0.4822 0.4465], std=[0.2009, 0.2009, 0.2009])
)
SortHybridModel(
  (fc_dist): BoundSequential(
    (0): NormDist(
      in_features=3072, out_features=5120, bias=False
      (mean_shift): MeanShiftDropout(5120, affine=False)
    )
    (1): NormDist(
      in_features=5120, out_features=5120, bias=False
      (mean_shift): MeanShiftDropout(5120, affine=False)
    )
    (2): NormDist(
      in_features=5120, out_features=5120, bias=False
      (mean_shift): MeanShiftDropout(5120, affine=False)
    )
    (3): NormDist(
      in_features=5120, out_features=5120, bias=False
      (mean_shift): MeanShiftDropout(5120, affine=False)
    )
    (4): NormDist(
      in_features=5120, out_features=5120, bias=False
      (mean_shift): MeanShiftDropout(5120, affine=False)
    )
  )
  (fc_linear): BoundSequential(
    (0): BoundLinear(in_features=5120, out_features=512, bias=True)
    (1): BoundTanh()
  )
  (fc_final): BoundFinalLinear(in_features=512, out_features=10, bias=True)
)
number of params:  123213323
Epoch 796:  train loss 0.8327   train acc 0.5584   worst 0.3734   lr 0.0167   p 22.78   eps 0.1718   mix 0.3686   time 13.52
Epoch 797:  train loss 0.8367   train acc 0.5573   worst 0.3703   lr 0.0167   p 22.82   eps 0.1718   mix 0.3680   time 13.72
Epoch 798:  train loss 0.8342   train acc 0.5587   worst 0.3719   lr 0.0167   p 22.86   eps 0.1718   mix 0.3674   time 13.52
Epoch 799:  train loss 0.8275   train acc 0.5557   worst 0.3717   lr 0.0167   p 22.90   eps 0.1718   mix 0.3667   time 13.58
Epoch 800:  train loss 0.8303   train acc 0.5572   worst 0.3714   lr 0.0167   p 22.94   eps 0.1718   mix 0.3661   time 13.58
Epoch 801:  train loss 0.8311   train acc 0.5594   worst 0.3712   lr 0.0167   p 22.98   eps 0.1718   mix 0.3655   time 13.57
Epoch 802:  train loss 0.8325   train acc 0.5585   worst 0.3701   lr 0.0167   p 23.02   eps 0.1718   mix 0.3649   time 13.58
Epoch 803:  train loss 0.8314   train acc 0.5588   worst 0.3716   lr 0.0167   p 23.06   eps 0.1718   mix 0.3643   time 13.51
Epoch 804:  train loss 0.8286   train acc 0.5567   worst 0.3706   lr 0.0167   p 23.10   eps 0.1718   mix 0.3637   time 13.51
Epoch 805:  train loss 0.8281   train acc 0.5555   worst 0.3707   lr 0.0167   p 23.14   eps 0.1718   mix 0.3631   time 13.46
Epoch 806:  train loss 0.8214   train acc 0.5556   worst 0.3718   lr 0.0166   p 23.18   eps 0.1718   mix 0.3625   time 13.49
Epoch 807:  train loss 0.8258   train acc 0.5565   worst 0.3697   lr 0.0166   p 23.22   eps 0.1718   mix 0.3619   time 13.48
Epoch 808:  train loss 0.8311   train acc 0.5576   worst 0.3692   lr 0.0166   p 23.26   eps 0.1718   mix 0.3613   time 13.46
Epoch 809:  train loss 0.8268   train acc 0.5580   worst 0.3706   lr 0.0166   p 23.31   eps 0.1718   mix 0.3607   time 13.51
Epoch 810:  train loss 0.8250   train acc 0.5557   worst 0.3688   lr 0.0166   p 23.35   eps 0.1718   mix 0.3601   time 13.51
Epoch 811:  train loss 0.8281   train acc 0.5564   worst 0.3659   lr 0.0166   p 23.39   eps 0.1718   mix 0.3594   time 13.56
Epoch 812:  train loss 0.8251   train acc 0.5542   worst 0.3673   lr 0.0166   p 23.43   eps 0.1718   mix 0.3588   time 13.51
Epoch 813:  train loss 0.8246   train acc 0.5583   worst 0.3701   lr 0.0166   p 23.47   eps 0.1718   mix 0.3582   time 13.53
Epoch 814:  train loss 0.8234   train acc 0.5577   worst 0.3681   lr 0.0166   p 23.51   eps 0.1718   mix 0.3576   time 13.54
Epoch 815:  train loss 0.8206   train acc 0.5565   worst 0.3690   lr 0.0166   p 23.55   eps 0.1718   mix 0.3570   time 13.52
Epoch 816:  train loss 0.8233   train acc 0.5577   worst 0.3689   lr 0.0166   p 23.59   eps 0.1718   mix 0.3565   time 13.49
Epoch 817:  train loss 0.8174   train acc 0.5568   worst 0.3702   lr 0.0166   p 23.64   eps 0.1718   mix 0.3559   time 13.58
Epoch 818:  train loss 0.8199   train acc 0.5562   worst 0.3685   lr 0.0166   p 23.68   eps 0.1718   mix 0.3553   time 13.51
Epoch 819:  train loss 0.8131   train acc 0.5524   worst 0.3687   lr 0.0165   p 23.72   eps 0.1718   mix 0.3547   time 13.52
Epoch 820:  train loss 0.8201   train acc 0.5559   worst 0.3668   lr 0.0165   p 23.76   eps 0.1718   mix 0.3541   time 13.51
Epoch 821:  train loss 0.8179   train acc 0.5552   worst 0.3687   lr 0.0165   p 23.80   eps 0.1718   mix 0.3535   time 13.55
Epoch 822:  train loss 0.8194   train acc 0.5545   worst 0.3668   lr 0.0165   p 23.84   eps 0.1718   mix 0.3529   time 13.53
Epoch 823:  train loss 0.8111   train acc 0.5560   worst 0.3712   lr 0.0165   p 23.89   eps 0.1718   mix 0.3523   time 13.52
Epoch 824:  train loss 0.8121   train acc 0.5543   worst 0.3686   lr 0.0165   p 23.93   eps 0.1718   mix 0.3517   time 13.49
Epoch 825:  train loss 0.8176   train acc 0.5552   worst 0.3682   lr 0.0165   p 23.97   eps 0.1718   mix 0.3511   time 13.54
Epoch 826:  train loss 0.8150   train acc 0.5546   worst 0.3673   lr 0.0165   p 24.01   eps 0.1718   mix 0.3505   time 13.61
Epoch 827:  train loss 0.8164   train acc 0.5579   worst 0.3682   lr 0.0165   p 24.05   eps 0.1718   mix 0.3499   time 13.63
Epoch 828:  train loss 0.8163   train acc 0.5573   worst 0.3684   lr 0.0165   p 24.10   eps 0.1718   mix 0.3494   time 13.53
Epoch 829:  train loss 0.8093   train acc 0.5532   worst 0.3678   lr 0.0165   p 24.14   eps 0.1718   mix 0.3488   time 13.51
Epoch 830:  train loss 0.8178   train acc 0.5600   worst 0.3678   lr 0.0165   p 24.18   eps 0.1718   mix 0.3482   time 13.53
Epoch 831:  train loss 0.8113   train acc 0.5564   worst 0.3687   lr 0.0164   p 24.22   eps 0.1718   mix 0.3476   time 13.55
Epoch 832:  train loss 0.8138   train acc 0.5580   worst 0.3681   lr 0.0164   p 24.27   eps 0.1718   mix 0.3470   time 13.53
Epoch 833:  train loss 0.8128   train acc 0.5560   worst 0.3670   lr 0.0164   p 24.31   eps 0.1718   mix 0.3464   time 13.52
Epoch 834:  train loss 0.8107   train acc 0.5558   worst 0.3662   lr 0.0164   p 24.35   eps 0.1718   mix 0.3459   time 13.52
Epoch 835:  train loss 0.8079   train acc 0.5556   worst 0.3690   lr 0.0164   p 24.39   eps 0.1718   mix 0.3453   time 13.55
Epoch 836:  train loss 0.8110   train acc 0.5574   worst 0.3684   lr 0.0164   p 24.44   eps 0.1718   mix 0.3447   time 13.54
Epoch 837:  train loss 0.8136   train acc 0.5550   worst 0.3633   lr 0.0164   p 24.48   eps 0.1718   mix 0.3441   time 13.59
Epoch 838:  train loss 0.8093   train acc 0.5525   worst 0.3636   lr 0.0164   p 24.52   eps 0.1718   mix 0.3436   time 13.52
Epoch 839:  train loss 0.8051   train acc 0.5541   worst 0.3670   lr 0.0164   p 24.57   eps 0.1718   mix 0.3430   time 13.53
Epoch 840:  train loss 0.8073   train acc 0.5521   worst 0.3641   lr 0.0164   p 24.61   eps 0.1718   mix 0.3424   time 13.69
Epoch 841:  train loss 0.8052   train acc 0.5540   worst 0.3675   lr 0.0164   p 24.65   eps 0.1718   mix 0.3418   time 13.51
Epoch 842:  train loss 0.8038   train acc 0.5542   worst 0.3667   lr 0.0164   p 24.70   eps 0.1718   mix 0.3413   time 13.53
Epoch 843:  train loss 0.7994   train acc 0.5530   worst 0.3676   lr 0.0164   p 24.74   eps 0.1718   mix 0.3407   time 13.52
Epoch 844:  train loss 0.8032   train acc 0.5525   worst 0.3651   lr 0.0163   p 24.78   eps 0.1718   mix 0.3401   time 13.52
Epoch 845:  train loss 0.8004   train acc 0.5540   worst 0.3664   lr 0.0163   p 24.83   eps 0.1718   mix 0.3396   time 13.48
Epoch 846:  train loss 0.8009   train acc 0.5516   worst 0.3637   lr 0.0163   p 24.87   eps 0.1718   mix 0.3390   time 13.55
Epoch 847:  train loss 0.8037   train acc 0.5530   worst 0.3642   lr 0.0163   p 24.91   eps 0.1718   mix 0.3384   time 13.57
Epoch 848:  train loss 0.8008   train acc 0.5551   worst 0.3666   lr 0.0163   p 24.96   eps 0.1718   mix 0.3379   time 13.51
Epoch 849:  train loss 0.7990   train acc 0.5528   worst 0.3648   lr 0.0163   p 25.00   eps 0.1718   mix 0.3373   time 13.55
Epoch 850:  train loss 0.8020   train acc 0.5556   worst 0.3649   lr 0.0163   p 25.05   eps 0.1718   mix 0.3367   time 13.57
Epoch 851:  train loss 0.7970   train acc 0.5541   worst 0.3673   lr 0.0163   p 25.09   eps 0.1718   mix 0.3362   time 13.58
Epoch 852:  train loss 0.7991   train acc 0.5524   worst 0.3637   lr 0.0163   p 25.13   eps 0.1718   mix 0.3356   time 13.56
Epoch 853:  train loss 0.7977   train acc 0.5540   worst 0.3657   lr 0.0163   p 25.18   eps 0.1718   mix 0.3350   time 13.64
Epoch 854:  train loss 0.7947   train acc 0.5525   worst 0.3654   lr 0.0163   p 25.22   eps 0.1718   mix 0.3345   time 13.55
Epoch 855:  train loss 0.7963   train acc 0.5505   worst 0.3652   lr 0.0163   p 25.27   eps 0.1718   mix 0.3339   time 13.61
Epoch 856:  train loss 0.7959   train acc 0.5505   worst 0.3636   lr 0.0162   p 25.31   eps 0.1718   mix 0.3334   time 13.58
Epoch 857:  train loss 0.7946   train acc 0.5545   worst 0.3673   lr 0.0162   p 25.35   eps 0.1718   mix 0.3328   time 13.59
Epoch 858:  train loss 0.7946   train acc 0.5532   worst 0.3643   lr 0.0162   p 25.40   eps 0.1718   mix 0.3322   time 13.56
Epoch 859:  train loss 0.7911   train acc 0.5508   worst 0.3637   lr 0.0162   p 25.44   eps 0.1718   mix 0.3317   time 13.60
Epoch 860:  train loss 0.7966   train acc 0.5532   worst 0.3643   lr 0.0162   p 25.49   eps 0.1718   mix 0.3311   time 13.59
Epoch 861:  train loss 0.7952   train acc 0.5553   worst 0.3640   lr 0.0162   p 25.53   eps 0.1718   mix 0.3306   time 13.58
Epoch 862:  train loss 0.7881   train acc 0.5512   worst 0.3646   lr 0.0162   p 25.58   eps 0.1718   mix 0.3300   time 13.60
Epoch 863:  train loss 0.7892   train acc 0.5510   worst 0.3651   lr 0.0162   p 25.62   eps 0.1718   mix 0.3295   time 13.52
Epoch 864:  train loss 0.7924   train acc 0.5548   worst 0.3651   lr 0.0162   p 25.67   eps 0.1718   mix 0.3289   time 13.45
Epoch 865:  train loss 0.7941   train acc 0.5536   worst 0.3646   lr 0.0162   p 25.71   eps 0.1718   mix 0.3284   time 13.55
Epoch 866:  train loss 0.7938   train acc 0.5554   worst 0.3645   lr 0.0162   p 25.76   eps 0.1718   mix 0.3278   time 13.58
Epoch 867:  train loss 0.7903   train acc 0.5535   worst 0.3647   lr 0.0162   p 25.80   eps 0.1718   mix 0.3273   time 13.60
Epoch 868:  train loss 0.7840   train acc 0.5521   worst 0.3650   lr 0.0161   p 25.85   eps 0.1718   mix 0.3267   time 13.54
Epoch 869:  train loss 0.7856   train acc 0.5536   worst 0.3647   lr 0.0161   p 25.89   eps 0.1718   mix 0.3262   time 13.52
Epoch 870:  train loss 0.7866   train acc 0.5535   worst 0.3633   lr 0.0161   p 25.94   eps 0.1718   mix 0.3256   time 13.56
Epoch 871:  train loss 0.7870   train acc 0.5517   worst 0.3638   lr 0.0161   p 25.99   eps 0.1718   mix 0.3251   time 13.52
Epoch 872:  train loss 0.7887   train acc 0.5534   worst 0.3616   lr 0.0161   p 26.03   eps 0.1718   mix 0.3245   time 13.53
Epoch 873:  train loss 0.7907   train acc 0.5547   worst 0.3637   lr 0.0161   p 26.08   eps 0.1718   mix 0.3240   time 13.51
Epoch 874:  train loss 0.7826   train acc 0.5519   worst 0.3634   lr 0.0161   p 26.12   eps 0.1718   mix 0.3235   time 13.52
Epoch 875:  train loss 0.7833   train acc 0.5489   worst 0.3605   lr 0.0161   p 26.17   eps 0.1718   mix 0.3229   time 13.53
Epoch 876:  train loss 0.7796   train acc 0.5507   worst 0.3640   lr 0.0161   p 26.21   eps 0.1718   mix 0.3224   time 13.51
Epoch 877:  train loss 0.7834   train acc 0.5517   worst 0.3627   lr 0.0161   p 26.26   eps 0.1718   mix 0.3218   time 13.52
Epoch 878:  train loss 0.7821   train acc 0.5507   worst 0.3627   lr 0.0161   p 26.31   eps 0.1718   mix 0.3213   time 13.52
Epoch 879:  train loss 0.7788   train acc 0.5520   worst 0.3626   lr 0.0161   p 26.35   eps 0.1718   mix 0.3208   time 13.49
Epoch 880:  train loss 0.7783   train acc 0.5514   worst 0.3642   lr 0.0160   p 26.40   eps 0.1718   mix 0.3202   time 13.47
Epoch 881:  train loss 0.7787   train acc 0.5506   worst 0.3639   lr 0.0160   p 26.45   eps 0.1718   mix 0.3197   time 13.49
Epoch 882:  train loss 0.7762   train acc 0.5528   worst 0.3665   lr 0.0160   p 26.49   eps 0.1718   mix 0.3192   time 13.51
Epoch 883:  train loss 0.7804   train acc 0.5534   worst 0.3640   lr 0.0160   p 26.54   eps 0.1718   mix 0.3186   time 13.58
Epoch 884:  train loss 0.7777   train acc 0.5506   worst 0.3612   lr 0.0160   p 26.59   eps 0.1718   mix 0.3181   time 13.56
Epoch 885:  train loss 0.7797   train acc 0.5520   worst 0.3610   lr 0.0160   p 26.63   eps 0.1718   mix 0.3176   time 13.58
Epoch 886:  train loss 0.7770   train acc 0.5494   worst 0.3626   lr 0.0160   p 26.68   eps 0.1718   mix 0.3170   time 13.52
Epoch 887:  train loss 0.7783   train acc 0.5537   worst 0.3632   lr 0.0160   p 26.73   eps 0.1718   mix 0.3165   time 13.57
Epoch 888:  train loss 0.7790   train acc 0.5528   worst 0.3618   lr 0.0160   p 26.77   eps 0.1718   mix 0.3160   time 13.61
Epoch 889:  train loss 0.7707   train acc 0.5520   worst 0.3656   lr 0.0160   p 26.82   eps 0.1718   mix 0.3154   time 13.49
Epoch 890:  train loss 0.7773   train acc 0.5523   worst 0.3614   lr 0.0160   p 26.87   eps 0.1718   mix 0.3149   time 13.54
Epoch 891:  train loss 0.7726   train acc 0.5511   worst 0.3626   lr 0.0160   p 26.91   eps 0.1718   mix 0.3144   time 13.55
Epoch 892:  train loss 0.7752   train acc 0.5515   worst 0.3608   lr 0.0159   p 26.96   eps 0.1718   mix 0.3139   time 13.57
Epoch 893:  train loss 0.7726   train acc 0.5487   worst 0.3610   lr 0.0159   p 27.01   eps 0.1718   mix 0.3133   time 13.56
Epoch 894:  train loss 0.7749   train acc 0.5493   worst 0.3595   lr 0.0159   p 27.06   eps 0.1718   mix 0.3128   time 13.57
Epoch 895:  train loss 0.7735   train acc 0.5509   worst 0.3609   lr 0.0159   p 27.10   eps 0.1718   mix 0.3123   time 13.58
Epoch 896:  train loss 0.7750   train acc 0.5498   worst 0.3596   lr 0.0159   p 27.15   eps 0.1718   mix 0.3118   time 13.59
Epoch 897:  train loss 0.7715   train acc 0.5507   worst 0.3615   lr 0.0159   p 27.20   eps 0.1718   mix 0.3112   time 13.59
Epoch 898:  train loss 0.7710   train acc 0.5521   worst 0.3621   lr 0.0159   p 27.25   eps 0.1718   mix 0.3107   time 13.52
Epoch 899:  train loss 0.7691   train acc 0.5525   worst 0.3634   lr 0.0159   p 27.30   eps 0.1718   mix 0.3102   time 13.54
Epoch 900:  train loss 0.7649   train acc 0.5488   worst 0.3608   lr 0.0159   p 27.34   eps 0.1718   mix 0.3097   time 13.54
Epoch 901:  train loss 0.7677   train acc 0.5499   worst 0.3609   lr 0.0159   p 27.39   eps 0.1718   mix 0.3092   time 13.57
Epoch 902:  train loss 0.7696   train acc 0.5511   worst 0.3626   lr 0.0159   p 27.44   eps 0.1718   mix 0.3086   time 13.53
Epoch 903:  train loss 0.7667   train acc 0.5489   worst 0.3595   lr 0.0159   p 27.49   eps 0.1718   mix 0.3081   time 13.56
Epoch 904:  train loss 0.7685   train acc 0.5522   worst 0.3613   lr 0.0158   p 27.54   eps 0.1718   mix 0.3076   time 13.57
Epoch 905:  train loss 0.7691   train acc 0.5532   worst 0.3604   lr 0.0158   p 27.58   eps 0.1718   mix 0.3071   time 13.56
Epoch 906:  train loss 0.7626   train acc 0.5475   worst 0.3584   lr 0.0158   p 27.63   eps 0.1718   mix 0.3066   time 13.60
Epoch 907:  train loss 0.7641   train acc 0.5498   worst 0.3600   lr 0.0158   p 27.68   eps 0.1718   mix 0.3061   time 13.47
Epoch 908:  train loss 0.7663   train acc 0.5534   worst 0.3635   lr 0.0158   p 27.73   eps 0.1718   mix 0.3056   time 13.50
Epoch 909:  train loss 0.7633   train acc 0.5506   worst 0.3613   lr 0.0158   p 27.78   eps 0.1718   mix 0.3050   time 13.48
Epoch 910:  train loss 0.7622   train acc 0.5514   worst 0.3626   lr 0.0158   p 27.83   eps 0.1718   mix 0.3045   time 13.53
Epoch 911:  train loss 0.7625   train acc 0.5498   worst 0.3605   lr 0.0158   p 27.88   eps 0.1718   mix 0.3040   time 13.51
Epoch 912:  train loss 0.7597   train acc 0.5495   worst 0.3600   lr 0.0158   p 27.93   eps 0.1718   mix 0.3035   time 13.51
Epoch 913:  train loss 0.7653   train acc 0.5503   worst 0.3586   lr 0.0158   p 27.97   eps 0.1718   mix 0.3030   time 13.50
Epoch 914:  train loss 0.7582   train acc 0.5474   worst 0.3590   lr 0.0158   p 28.02   eps 0.1718   mix 0.3025   time 13.63
Epoch 915:  train loss 0.7571   train acc 0.5500   worst 0.3620   lr 0.0158   p 28.07   eps 0.1718   mix 0.3020   time 13.60
Epoch 916:  train loss 0.7561   train acc 0.5468   worst 0.3602   lr 0.0157   p 28.12   eps 0.1718   mix 0.3015   time 13.52
Epoch 917:  train loss 0.7622   train acc 0.5494   worst 0.3584   lr 0.0157   p 28.17   eps 0.1718   mix 0.3010   time 13.53
Epoch 918:  train loss 0.7610   train acc 0.5479   worst 0.3551   lr 0.0157   p 28.22   eps 0.1718   mix 0.3005   time 13.55
Epoch 919:  train loss 0.7614   train acc 0.5500   worst 0.3597   lr 0.0157   p 28.27   eps 0.1718   mix 0.3000   time 13.55
Epoch 920:  train loss 0.7584   train acc 0.5512   worst 0.3612   lr 0.0157   p 28.32   eps 0.1718   mix 0.2995   time 13.56
Epoch 921:  train loss 0.7569   train acc 0.5467   worst 0.3567   lr 0.0157   p 28.37   eps 0.1718   mix 0.2990   time 13.58
Epoch 922:  train loss 0.7560   train acc 0.5478   worst 0.3570   lr 0.0157   p 28.42   eps 0.1718   mix 0.2985   time 13.60
Epoch 923:  train loss 0.7554   train acc 0.5495   worst 0.3597   lr 0.0157   p 28.47   eps 0.1718   mix 0.2980   time 13.55
Epoch 924:  train loss 0.7502   train acc 0.5464   worst 0.3610   lr 0.0157   p 28.52   eps 0.1718   mix 0.2975   time 13.56
Epoch 925:  train loss 0.7534   train acc 0.5465   worst 0.3593   lr 0.0157   p 28.57   eps 0.1718   mix 0.2970   time 13.56
Epoch 926:  train loss 0.7559   train acc 0.5503   worst 0.3597   lr 0.0157   p 28.62   eps 0.1718   mix 0.2965   time 13.53
Epoch 927:  train loss 0.7506   train acc 0.5479   worst 0.3593   lr 0.0156   p 28.67   eps 0.1718   mix 0.2960   time 13.59
Epoch 928:  train loss 0.7499   train acc 0.5501   worst 0.3615   lr 0.0156   p 28.72   eps 0.1718   mix 0.2955   time 13.57
Epoch 929:  train loss 0.7496   train acc 0.5482   worst 0.3593   lr 0.0156   p 28.77   eps 0.1718   mix 0.2950   time 13.57
Epoch 930:  train loss 0.7560   train acc 0.5504   worst 0.3572   lr 0.0156   p 28.82   eps 0.1718   mix 0.2945   time 13.47
Epoch 931:  train loss 0.7525   train acc 0.5502   worst 0.3585   lr 0.0156   p 28.87   eps 0.1718   mix 0.2940   time 13.55
Epoch 932:  train loss 0.7535   train acc 0.5503   worst 0.3576   lr 0.0156   p 28.92   eps 0.1718   mix 0.2935   time 13.54
Epoch 933:  train loss 0.7524   train acc 0.5488   worst 0.3590   lr 0.0156   p 28.97   eps 0.1718   mix 0.2930   time 13.58
Epoch 934:  train loss 0.7550   train acc 0.5517   worst 0.3580   lr 0.0156   p 29.03   eps 0.1718   mix 0.2925   time 13.53
Epoch 935:  train loss 0.7539   train acc 0.5510   worst 0.3578   lr 0.0156   p 29.08   eps 0.1718   mix 0.2920   time 13.51
Epoch 936:  train loss 0.7439   train acc 0.5486   worst 0.3594   lr 0.0156   p 29.13   eps 0.1718   mix 0.2916   time 13.56
Epoch 937:  train loss 0.7508   train acc 0.5469   worst 0.3542   lr 0.0156   p 29.18   eps 0.1718   mix 0.2911   time 13.53
Epoch 938:  train loss 0.7490   train acc 0.5498   worst 0.3587   lr 0.0156   p 29.23   eps 0.1718   mix 0.2906   time 13.50
Epoch 939:  train loss 0.7498   train acc 0.5499   worst 0.3567   lr 0.0155   p 29.28   eps 0.1718   mix 0.2901   time 13.51
Epoch 940:  train loss 0.7491   train acc 0.5472   worst 0.3569   lr 0.0155   p 29.33   eps 0.1718   mix 0.2896   time 13.55
Epoch 941:  train loss 0.7478   train acc 0.5484   worst 0.3582   lr 0.0155   p 29.38   eps 0.1718   mix 0.2891   time 13.51
Epoch 942:  train loss 0.7411   train acc 0.5468   worst 0.3608   lr 0.0155   p 29.44   eps 0.1718   mix 0.2886   time 13.47
Epoch 943:  train loss 0.7453   train acc 0.5499   worst 0.3592   lr 0.0155   p 29.49   eps 0.1718   mix 0.2882   time 13.52
Epoch 944:  train loss 0.7415   train acc 0.5470   worst 0.3596   lr 0.0155   p 29.54   eps 0.1718   mix 0.2877   time 13.47
Epoch 945:  train loss 0.7405   train acc 0.5480   worst 0.3599   lr 0.0155   p 29.59   eps 0.1718   mix 0.2872   time 13.47
Epoch 946:  train loss 0.7470   train acc 0.5493   worst 0.3549   lr 0.0155   p 29.64   eps 0.1718   mix 0.2867   time 13.48
Epoch 947:  train loss 0.7493   train acc 0.5519   worst 0.3582   lr 0.0155   p 29.70   eps 0.1718   mix 0.2862   time 13.52
Epoch 948:  train loss 0.7376   train acc 0.5457   worst 0.3569   lr 0.0155   p 29.75   eps 0.1718   mix 0.2858   time 13.46
Epoch 949:  train loss 0.7405   train acc 0.5470   worst 0.3550   lr 0.0155   p 29.80   eps 0.1718   mix 0.2853   time 13.56
Epoch 950:  train loss 0.7439   train acc 0.5474   worst 0.3550   lr 0.0154   p 29.85   eps 0.1718   mix 0.2848   time 13.52
Epoch 951:  train loss 0.7396   train acc 0.5486   worst 0.3591   lr 0.0154   p 29.90   eps 0.1718   mix 0.2843   time 13.53
Epoch 952:  train loss 0.7361   train acc 0.5459   worst 0.3573   lr 0.0154   p 29.96   eps 0.1718   mix 0.2839   time 13.50
Epoch 953:  train loss 0.7356   train acc 0.5461   worst 0.3568   lr 0.0154   p 30.01   eps 0.1718   mix 0.2834   time 13.50
Epoch 954:  train loss 0.7378   train acc 0.5490   worst 0.3567   lr 0.0154   p 30.06   eps 0.1718   mix 0.2829   time 13.61
Epoch 955:  train loss 0.7398   train acc 0.5461   worst 0.3560   lr 0.0154   p 30.12   eps 0.1718   mix 0.2824   time 13.51
Epoch 956:  train loss 0.7389   train acc 0.5470   worst 0.3558   lr 0.0154   p 30.17   eps 0.1718   mix 0.2820   time 13.51
Epoch 957:  train loss 0.7389   train acc 0.5485   worst 0.3555   lr 0.0154   p 30.22   eps 0.1718   mix 0.2815   time 13.54
Epoch 958:  train loss 0.7423   train acc 0.5466   worst 0.3512   lr 0.0154   p 30.27   eps 0.1718   mix 0.2810   time 13.52
Epoch 959:  train loss 0.7368   train acc 0.5474   worst 0.3566   lr 0.0154   p 30.33   eps 0.1718   mix 0.2805   time 13.52
Epoch 960:  train loss 0.7367   train acc 0.5468   worst 0.3557   lr 0.0154   p 30.38   eps 0.1718   mix 0.2801   time 13.59
Epoch 961:  train loss 0.7344   train acc 0.5488   worst 0.3572   lr 0.0153   p 30.43   eps 0.1718   mix 0.2796   time 13.57
Epoch 962:  train loss 0.7341   train acc 0.5454   worst 0.3548   lr 0.0153   p 30.49   eps 0.1718   mix 0.2791   time 13.57
Epoch 963:  train loss 0.7321   train acc 0.5498   worst 0.3597   lr 0.0153   p 30.54   eps 0.1718   mix 0.2787   time 13.56
Epoch 964:  train loss 0.7346   train acc 0.5472   worst 0.3552   lr 0.0153   p 30.59   eps 0.1718   mix 0.2782   time 13.58
Epoch 965:  train loss 0.7311   train acc 0.5466   worst 0.3568   lr 0.0153   p 30.65   eps 0.1718   mix 0.2777   time 13.57
Epoch 966:  train loss 0.7315   train acc 0.5460   worst 0.3543   lr 0.0153   p 30.70   eps 0.1718   mix 0.2773   time 13.57
Epoch 967:  train loss 0.7318   train acc 0.5485   worst 0.3580   lr 0.0153   p 30.76   eps 0.1718   mix 0.2768   time 13.55
