dataset = MNIST
model = SortMLPModel(depth=5,width=5120,scalar=True,dropout=0.75,identity_val=10.0)
loss = mixture(lam0=0.02,lam_end=0.0002)
p_start = 8.0
p_end = 1000.0
eps_train = 0.45
eps_test = 0.3
eps_smooth = 0.4
epochs = 0,0,100,1450,1500
decays = None
batch_size = 512
lr = 0.02
wd = 0.02
beta1 = 0.9
beta2 = 0.99
epsilon = 1e-10
start_epoch = 0
checkpoint = None
gpu = 1
dist_url = tcp://localhost:23456
world_size = 1
rank = 0
print_freq = 200
result_dir = result
filter_name = 
seed = 2021
visualize = False
Compose(
    RandomCrop(size=(28, 28), padding=1)
    ToTensor()
    Normalize(mean=[0.1307], std=[0.3081])
)
SortMLPModel(
  (fc_dist): BoundSequential(
    (0): NormDist(
      in_features=784, out_features=5120, bias=False
      (mean_shift): MeanShiftDropout(5120, affine=False)
    )
    (1): NormDist(
      in_features=5120, out_features=5120, bias=False
      (mean_shift): MeanShiftDropout(5120, affine=False)
    )
    (2): NormDist(
      in_features=5120, out_features=5120, bias=False
      (mean_shift): MeanShiftDropout(5120, affine=False)
    )
    (3): NormDist(
      in_features=5120, out_features=5120, bias=False
      (mean_shift): MeanShiftDropout(5120, affine=False)
    )
    (4): NormDist(in_features=5120, out_features=10, bias=True)
  )
)
number of params:  82708491
Epoch 152:  train loss 0.0195   train acc 0.9929   worst 0.9536   lr 0.0195   p 9.64   eps 1.4606   mix 0.0167   time 12.47
Epoch 153:  train loss 0.0189   train acc 0.9930   worst 0.9548   lr 0.0195   p 9.67   eps 1.4606   mix 0.0167   time 12.54
Epoch 154:  train loss 0.0193   train acc 0.9933   worst 0.9536   lr 0.0195   p 9.70   eps 1.4606   mix 0.0166   time 12.56
Epoch 155:  train loss 0.0190   train acc 0.9931   worst 0.9538   lr 0.0195   p 9.74   eps 1.4606   mix 0.0166   time 12.56
Epoch 156:  train loss 0.0194   train acc 0.9931   worst 0.9529   lr 0.0195   p 9.77   eps 1.4606   mix 0.0165   time 12.63
Epoch 157:  train loss 0.0195   train acc 0.9930   worst 0.9534   lr 0.0195   p 9.81   eps 1.4606   mix 0.0165   time 13.05
Epoch 158:  train loss 0.0195   train acc 0.9931   worst 0.9523   lr 0.0195   p 9.84   eps 1.4606   mix 0.0164   time 12.82
Epoch 159:  train loss 0.0196   train acc 0.9927   worst 0.9532   lr 0.0195   p 9.88   eps 1.4606   mix 0.0164   time 12.58
Epoch 160:  train loss 0.0196   train acc 0.9931   worst 0.9521   lr 0.0194   p 9.91   eps 1.4606   mix 0.0163   time 12.67
Epoch 161:  train loss 0.0195   train acc 0.9933   worst 0.9522   lr 0.0194   p 9.95   eps 1.4606   mix 0.0162   time 12.64
Epoch 162:  train loss 0.0192   train acc 0.9933   worst 0.9524   lr 0.0194   p 9.99   eps 1.4606   mix 0.0162   time 13.54
Epoch 163:  train loss 0.0194   train acc 0.9930   worst 0.9528   lr 0.0194   p 10.02   eps 1.4606   mix 0.0161   time 14.41
Epoch 164:  train loss 0.0193   train acc 0.9936   worst 0.9518   lr 0.0194   p 10.06   eps 1.4606   mix 0.0161   time 14.24
Epoch 165:  train loss 0.0196   train acc 0.9931   worst 0.9517   lr 0.0194   p 10.09   eps 1.4606   mix 0.0160   time 14.26
Epoch 166:  train loss 0.0196   train acc 0.9930   worst 0.9516   lr 0.0194   p 10.13   eps 1.4606   mix 0.0160   time 14.41
Epoch 167:  train loss 0.0194   train acc 0.9932   worst 0.9515   lr 0.0194   p 10.17   eps 1.4606   mix 0.0159   time 14.28
Epoch 168:  train loss 0.0196   train acc 0.9932   worst 0.9513   lr 0.0194   p 10.20   eps 1.4606   mix 0.0159   time 14.21
Epoch 169:  train loss 0.0198   train acc 0.9932   worst 0.9504   lr 0.0194   p 10.24   eps 1.4606   mix 0.0158   time 14.31
Epoch 170:  train loss 0.0197   train acc 0.9932   worst 0.9515   lr 0.0194   p 10.28   eps 1.4606   mix 0.0158   time 14.21
Epoch 171:  train loss 0.0200   train acc 0.9929   worst 0.9508   lr 0.0194   p 10.31   eps 1.4606   mix 0.0157   time 14.22
Epoch 172:  train loss 0.0194   train acc 0.9932   worst 0.9508   lr 0.0194   p 10.35   eps 1.4606   mix 0.0156   time 14.45
Epoch 173:  train loss 0.0196   train acc 0.9936   worst 0.9503   lr 0.0194   p 10.39   eps 1.4606   mix 0.0156   time 14.31
Epoch 174:  train loss 0.0196   train acc 0.9933   worst 0.9512   lr 0.0193   p 10.42   eps 1.4606   mix 0.0155   time 14.33
Epoch 175:  train loss 0.0199   train acc 0.9932   worst 0.9494   lr 0.0193   p 10.46   eps 1.4606   mix 0.0155   time 14.34
Epoch 176:  train loss 0.0199   train acc 0.9935   worst 0.9486   lr 0.0193   p 10.50   eps 1.4606   mix 0.0154   time 14.31
Epoch 177:  train loss 0.0194   train acc 0.9932   worst 0.9506   lr 0.0193   p 10.54   eps 1.4606   mix 0.0154   time 14.27
Epoch 178:  train loss 0.0195   train acc 0.9930   worst 0.9508   lr 0.0193   p 10.57   eps 1.4606   mix 0.0153   time 14.13
Epoch 179:  train loss 0.0197   train acc 0.9932   worst 0.9496   lr 0.0193   p 10.61   eps 1.4606   mix 0.0153   time 14.27
Epoch 180:  train loss 0.0201   train acc 0.9930   worst 0.9485   lr 0.0193   p 10.65   eps 1.4606   mix 0.0152   time 14.31
Epoch 181:  train loss 0.0206   train acc 0.9931   worst 0.9481   lr 0.0193   p 10.69   eps 1.4606   mix 0.0152   time 14.22
Epoch 182:  train loss 0.0196   train acc 0.9934   worst 0.9487   lr 0.0193   p 10.73   eps 1.4606   mix 0.0151   time 14.41
Epoch 183:  train loss 0.0198   train acc 0.9934   worst 0.9493   lr 0.0193   p 10.76   eps 1.4606   mix 0.0151   time 14.31
Epoch 184:  train loss 0.0198   train acc 0.9931   worst 0.9485   lr 0.0193   p 10.80   eps 1.4606   mix 0.0150   time 14.20
Epoch 185:  train loss 0.0196   train acc 0.9934   worst 0.9489   lr 0.0193   p 10.84   eps 1.4606   mix 0.0150   time 14.19
Epoch 186:  train loss 0.0202   train acc 0.9931   worst 0.9476   lr 0.0193   p 10.88   eps 1.4606   mix 0.0149   time 14.26
Epoch 187:  train loss 0.0201   train acc 0.9933   worst 0.9475   lr 0.0192   p 10.92   eps 1.4606   mix 0.0149   time 14.33
Epoch 188:  train loss 0.0201   train acc 0.9934   worst 0.9481   lr 0.0192   p 10.96   eps 1.4606   mix 0.0148   time 14.70
Epoch 189:  train loss 0.0199   train acc 0.9933   worst 0.9478   lr 0.0192   p 11.00   eps 1.4606   mix 0.0148   time 14.16
Epoch 190:  train loss 0.0200   train acc 0.9937   worst 0.9472   lr 0.0192   p 11.04   eps 1.4606   mix 0.0147   time 14.18
Epoch 191:  train loss 0.0201   train acc 0.9931   worst 0.9480   lr 0.0192   p 11.08   eps 1.4606   mix 0.0147   time 14.21
Epoch 192:  train loss 0.0202   train acc 0.9936   worst 0.9465   lr 0.0192   p 11.12   eps 1.4606   mix 0.0146   time 14.35
Epoch 193:  train loss 0.0205   train acc 0.9932   worst 0.9458   lr 0.0192   p 11.16   eps 1.4606   mix 0.0146   time 14.54
Epoch 194:  train loss 0.0206   train acc 0.9933   worst 0.9453   lr 0.0192   p 11.20   eps 1.4606   mix 0.0145   time 14.31
Epoch 195:  train loss 0.0201   train acc 0.9935   worst 0.9460   lr 0.0192   p 11.24   eps 1.4606   mix 0.0145   time 14.23
Epoch 196:  train loss 0.0201   train acc 0.9936   worst 0.9462   lr 0.0192   p 11.28   eps 1.4606   mix 0.0144   time 14.20
Epoch 197:  train loss 0.0208   train acc 0.9932   worst 0.9453   lr 0.0192   p 11.32   eps 1.4606   mix 0.0144   time 14.18
Epoch 198:  train loss 0.0205   train acc 0.9935   worst 0.9444   lr 0.0192   p 11.36   eps 1.4606   mix 0.0143   time 14.25
Epoch 199:  train loss 0.0203   train acc 0.9934   worst 0.9465   lr 0.0191   p 11.40   eps 1.4606   mix 0.0143   time 14.25
Epoch 200:  train loss 0.0208   train acc 0.9931   worst 0.9449   lr 0.0191   p 11.44   eps 1.4606   mix 0.0142   time 14.31
Epoch 201:  train loss 0.0203   train acc 0.9935   worst 0.9469   lr 0.0191   p 11.48   eps 1.4606   mix 0.0142   time 14.24
Epoch 202:  train loss 0.0204   train acc 0.9937   worst 0.9440   lr 0.0191   p 11.52   eps 1.4606   mix 0.0141   time 14.72
Epoch 203:  train loss 0.0204   train acc 0.9938   worst 0.9454   lr 0.0191   p 11.56   eps 1.4606   mix 0.0141   time 14.30
Epoch 204:  train loss 0.0210   train acc 0.9931   worst 0.9439   lr 0.0191   p 11.60   eps 1.4606   mix 0.0140   time 14.37
Epoch 205:  train loss 0.0204   train acc 0.9933   worst 0.9454   lr 0.0191   p 11.65   eps 1.4606   mix 0.0140   time 14.20
Epoch 206:  train loss 0.0204   train acc 0.9936   worst 0.9443   lr 0.0191   p 11.69   eps 1.4606   mix 0.0139   time 14.38
Epoch 207:  train loss 0.0209   train acc 0.9932   worst 0.9436   lr 0.0191   p 11.73   eps 1.4606   mix 0.0139   time 14.27
Epoch 208:  train loss 0.0210   train acc 0.9930   worst 0.9438   lr 0.0191   p 11.77   eps 1.4606   mix 0.0138   time 14.24
Epoch 209:  train loss 0.0206   train acc 0.9932   worst 0.9436   lr 0.0191   p 11.81   eps 1.4606   mix 0.0138   time 14.20
Epoch 210:  train loss 0.0212   train acc 0.9933   worst 0.9430   lr 0.0190   p 11.86   eps 1.4606   mix 0.0137   time 14.28
Epoch 211:  train loss 0.0212   train acc 0.9932   worst 0.9421   lr 0.0190   p 11.90   eps 1.4606   mix 0.0137   time 14.22
Epoch 212:  train loss 0.0206   train acc 0.9935   worst 0.9437   lr 0.0190   p 11.94   eps 1.4606   mix 0.0136   time 14.26
Epoch 213:  train loss 0.0205   train acc 0.9935   worst 0.9435   lr 0.0190   p 11.98   eps 1.4606   mix 0.0136   time 14.64
Epoch 214:  train loss 0.0207   train acc 0.9936   worst 0.9430   lr 0.0190   p 12.03   eps 1.4606   mix 0.0136   time 14.34
Epoch 215:  train loss 0.0210   train acc 0.9935   worst 0.9420   lr 0.0190   p 12.07   eps 1.4606   mix 0.0135   time 14.32
Epoch 216:  train loss 0.0206   train acc 0.9937   worst 0.9439   lr 0.0190   p 12.11   eps 1.4606   mix 0.0135   time 14.29
Epoch 217:  train loss 0.0208   train acc 0.9938   worst 0.9409   lr 0.0190   p 12.16   eps 1.4606   mix 0.0134   time 14.20
Epoch 218:  train loss 0.0218   train acc 0.9930   worst 0.9411   lr 0.0190   p 12.20   eps 1.4606   mix 0.0134   time 14.32
Epoch 219:  train loss 0.0215   train acc 0.9931   worst 0.9413   lr 0.0190   p 12.24   eps 1.4606   mix 0.0133   time 14.41
Epoch 220:  train loss 0.0214   train acc 0.9933   worst 0.9411   lr 0.0190   p 12.29   eps 1.4606   mix 0.0133   time 14.22
Epoch 221:  train loss 0.0207   train acc 0.9933   worst 0.9421   lr 0.0189   p 12.33   eps 1.4606   mix 0.0132   time 14.26
Epoch 222:  train loss 0.0207   train acc 0.9937   worst 0.9414   lr 0.0189   p 12.38   eps 1.4606   mix 0.0132   time 14.20
Epoch 223:  train loss 0.0217   train acc 0.9931   worst 0.9397   lr 0.0189   p 12.42   eps 1.4606   mix 0.0131   time 14.32
Epoch 224:  train loss 0.0213   train acc 0.9933   worst 0.9409   lr 0.0189   p 12.47   eps 1.4606   mix 0.0131   time 14.29
Epoch 225:  train loss 0.0211   train acc 0.9934   worst 0.9409   lr 0.0189   p 12.51   eps 1.4606   mix 0.0131   time 14.38
Epoch 226:  train loss 0.0212   train acc 0.9937   worst 0.9404   lr 0.0189   p 12.55   eps 1.4606   mix 0.0130   time 14.36
Epoch 227:  train loss 0.0214   train acc 0.9932   worst 0.9404   lr 0.0189   p 12.60   eps 1.4606   mix 0.0130   time 14.30
Epoch 228:  train loss 0.0217   train acc 0.9932   worst 0.9400   lr 0.0189   p 12.64   eps 1.4606   mix 0.0129   time 14.31
Epoch 229:  train loss 0.0209   train acc 0.9937   worst 0.9407   lr 0.0189   p 12.69   eps 1.4606   mix 0.0129   time 14.27
Epoch 230:  train loss 0.0214   train acc 0.9933   worst 0.9395   lr 0.0189   p 12.74   eps 1.4606   mix 0.0128   time 14.27
Epoch 231:  train loss 0.0214   train acc 0.9937   worst 0.9386   lr 0.0189   p 12.78   eps 1.4606   mix 0.0128   time 14.23
Epoch 232:  train loss 0.0217   train acc 0.9934   worst 0.9386   lr 0.0188   p 12.83   eps 1.4606   mix 0.0127   time 14.32
Epoch 233:  train loss 0.0216   train acc 0.9931   worst 0.9394   lr 0.0188   p 12.87   eps 1.4606   mix 0.0127   time 14.99
Epoch 234:  train loss 0.0216   train acc 0.9931   worst 0.9399   lr 0.0188   p 12.92   eps 1.4606   mix 0.0127   time 14.23
Epoch 235:  train loss 0.0216   train acc 0.9933   worst 0.9385   lr 0.0188   p 12.97   eps 1.4606   mix 0.0126   time 14.14
Epoch 236:  train loss 0.0214   train acc 0.9937   worst 0.9373   lr 0.0188   p 13.01   eps 1.4606   mix 0.0126   time 14.33
Epoch 237:  train loss 0.0219   train acc 0.9935   worst 0.9369   lr 0.0188   p 13.06   eps 1.4606   mix 0.0125   time 14.35
Epoch 238:  train loss 0.0215   train acc 0.9936   worst 0.9387   lr 0.0188   p 13.11   eps 1.4606   mix 0.0125   time 14.24
Epoch 239:  train loss 0.0215   train acc 0.9939   worst 0.9377   lr 0.0188   p 13.15   eps 1.4606   mix 0.0124   time 14.22
Epoch 240:  train loss 0.0220   train acc 0.9935   worst 0.9373   lr 0.0188   p 13.20   eps 1.4606   mix 0.0124   time 14.29
Epoch 241:  train loss 0.0218   train acc 0.9936   worst 0.9375   lr 0.0188   p 13.25   eps 1.4606   mix 0.0124   time 14.25
Epoch 242:  train loss 0.0223   train acc 0.9935   worst 0.9353   lr 0.0187   p 13.29   eps 1.4606   mix 0.0123   time 14.26
Epoch 243:  train loss 0.0216   train acc 0.9938   worst 0.9364   lr 0.0187   p 13.34   eps 1.4606   mix 0.0123   time 14.31
Epoch 244:  train loss 0.0221   train acc 0.9940   worst 0.9358   lr 0.0187   p 13.39   eps 1.4606   mix 0.0122   time 14.30
Epoch 245:  train loss 0.0221   train acc 0.9934   worst 0.9366   lr 0.0187   p 13.44   eps 1.4606   mix 0.0122   time 14.23
Epoch 246:  train loss 0.0218   train acc 0.9933   worst 0.9366   lr 0.0187   p 13.49   eps 1.4606   mix 0.0122   time 14.17
Epoch 247:  train loss 0.0219   train acc 0.9936   worst 0.9364   lr 0.0187   p 13.53   eps 1.4606   mix 0.0121   time 14.36
Epoch 248:  train loss 0.0223   train acc 0.9934   worst 0.9343   lr 0.0187   p 13.58   eps 1.4606   mix 0.0121   time 14.30
Epoch 249:  train loss 0.0219   train acc 0.9937   worst 0.9364   lr 0.0187   p 13.63   eps 1.4606   mix 0.0120   time 14.25
Epoch 250:  train loss 0.0223   train acc 0.9932   worst 0.9356   lr 0.0187   p 13.68   eps 1.4606   mix 0.0120   time 14.29
Epoch 251:  train loss 0.0220   train acc 0.9936   worst 0.9354   lr 0.0186   p 13.73   eps 1.4606   mix 0.0119   time 14.22
Epoch 252:  train loss 0.0223   train acc 0.9935   worst 0.9361   lr 0.0186   p 13.78   eps 1.4606   mix 0.0119   time 14.30
Epoch 253:  train loss 0.0224   train acc 0.9936   worst 0.9341   lr 0.0186   p 13.83   eps 1.4606   mix 0.0119   time 14.31
Epoch 254:  train loss 0.0223   train acc 0.9939   worst 0.9341   lr 0.0186   p 13.88   eps 1.4606   mix 0.0118   time 14.39
Epoch 255:  train loss 0.0226   train acc 0.9937   worst 0.9332   lr 0.0186   p 13.93   eps 1.4606   mix 0.0118   time 14.41
Epoch 256:  train loss 0.0223   train acc 0.9934   worst 0.9348   lr 0.0186   p 13.98   eps 1.4606   mix 0.0117   time 14.26
Epoch 257:  train loss 0.0223   train acc 0.9934   worst 0.9337   lr 0.0186   p 14.03   eps 1.4606   mix 0.0117   time 14.23
Epoch 258:  train loss 0.0226   train acc 0.9933   worst 0.9342   lr 0.0186   p 14.08   eps 1.4606   mix 0.0117   time 14.23
Epoch 259:  train loss 0.0226   train acc 0.9936   worst 0.9326   lr 0.0186   p 14.13   eps 1.4606   mix 0.0116   time 14.27
Epoch 260:  train loss 0.0227   train acc 0.9936   worst 0.9325   lr 0.0186   p 14.18   eps 1.4606   mix 0.0116   time 14.18
Epoch 261:  train loss 0.0224   train acc 0.9937   worst 0.9327   lr 0.0185   p 14.23   eps 1.4606   mix 0.0115   time 14.33
Epoch 262:  train loss 0.0227   train acc 0.9934   worst 0.9327   lr 0.0185   p 14.28   eps 1.4606   mix 0.0115   time 14.35
Epoch 263:  train loss 0.0229   train acc 0.9934   worst 0.9319   lr 0.0185   p 14.33   eps 1.4606   mix 0.0115   time 14.47
Epoch 264:  train loss 0.0230   train acc 0.9932   worst 0.9315   lr 0.0185   p 14.38   eps 1.4606   mix 0.0114   time 14.30
Epoch 265:  train loss 0.0228   train acc 0.9935   worst 0.9315   lr 0.0185   p 14.43   eps 1.4606   mix 0.0114   time 14.35
Epoch 266:  train loss 0.0231   train acc 0.9938   worst 0.9301   lr 0.0185   p 14.49   eps 1.4606   mix 0.0114   time 14.23
Epoch 267:  train loss 0.0229   train acc 0.9934   worst 0.9308   lr 0.0185   p 14.54   eps 1.4606   mix 0.0113   time 14.31
Epoch 268:  train loss 0.0233   train acc 0.9934   worst 0.9306   lr 0.0185   p 14.59   eps 1.4606   mix 0.0113   time 14.31
Epoch 269:  train loss 0.0235   train acc 0.9931   worst 0.9305   lr 0.0185   p 14.64   eps 1.4606   mix 0.0112   time 14.29
Epoch 270:  train loss 0.0230   train acc 0.9934   worst 0.9306   lr 0.0184   p 14.69   eps 1.4606   mix 0.0112   time 15.12
Epoch 271:  train loss 0.0231   train acc 0.9934   worst 0.9315   lr 0.0184   p 14.75   eps 1.4606   mix 0.0112   time 14.38
Epoch 272:  train loss 0.0234   train acc 0.9931   worst 0.9296   lr 0.0184   p 14.80   eps 1.4606   mix 0.0111   time 14.30
Epoch 273:  train loss 0.0237   train acc 0.9932   worst 0.9292   lr 0.0184   p 14.85   eps 1.4606   mix 0.0111   time 14.24
Epoch 274:  train loss 0.0233   train acc 0.9933   worst 0.9300   lr 0.0184   p 14.91   eps 1.4606   mix 0.0110   time 14.67
Epoch 275:  train loss 0.0236   train acc 0.9934   worst 0.9293   lr 0.0184   p 14.96   eps 1.4606   mix 0.0110   time 14.97
Epoch 276:  train loss 0.0236   train acc 0.9931   worst 0.9287   lr 0.0184   p 15.01   eps 1.4606   mix 0.0110   time 14.22
Epoch 277:  train loss 0.0233   train acc 0.9934   worst 0.9301   lr 0.0184   p 15.07   eps 1.4606   mix 0.0109   time 14.27
Epoch 278:  train loss 0.0230   train acc 0.9937   worst 0.9287   lr 0.0184   p 15.12   eps 1.4606   mix 0.0109   time 14.50
Epoch 279:  train loss 0.0238   train acc 0.9933   worst 0.9282   lr 0.0183   p 15.17   eps 1.4606   mix 0.0109   time 15.22
Epoch 280:  train loss 0.0236   train acc 0.9932   worst 0.9287   lr 0.0183   p 15.23   eps 1.4606   mix 0.0108   time 14.37
Epoch 281:  train loss 0.0237   train acc 0.9933   worst 0.9281   lr 0.0183   p 15.28   eps 1.4606   mix 0.0108   time 14.30
Epoch 282:  train loss 0.0242   train acc 0.9932   worst 0.9272   lr 0.0183   p 15.34   eps 1.4606   mix 0.0107   time 14.32
Epoch 283:  train loss 0.0233   train acc 0.9931   worst 0.9282   lr 0.0183   p 15.39   eps 1.4606   mix 0.0107   time 14.27
Epoch 284:  train loss 0.0235   train acc 0.9933   worst 0.9282   lr 0.0183   p 15.45   eps 1.4606   mix 0.0107   time 14.27
Epoch 285:  train loss 0.0236   train acc 0.9935   worst 0.9271   lr 0.0183   p 15.50   eps 1.4606   mix 0.0106   time 14.96
Epoch 286:  train loss 0.0237   train acc 0.9936   worst 0.9253   lr 0.0183   p 15.56   eps 1.4606   mix 0.0106   time 14.31
Epoch 287:  train loss 0.0238   train acc 0.9932   worst 0.9258   lr 0.0182   p 15.62   eps 1.4606   mix 0.0106   time 14.37
Epoch 288:  train loss 0.0235   train acc 0.9933   worst 0.9283   lr 0.0182   p 15.67   eps 1.4606   mix 0.0105   time 14.27
Epoch 289:  train loss 0.0244   train acc 0.9934   worst 0.9256   lr 0.0182   p 15.73   eps 1.4606   mix 0.0105   time 14.31
Epoch 290:  train loss 0.0240   train acc 0.9932   worst 0.9264   lr 0.0182   p 15.78   eps 1.4606   mix 0.0105   time 14.44
Epoch 291:  train loss 0.0247   train acc 0.9934   worst 0.9247   lr 0.0182   p 15.84   eps 1.4606   mix 0.0104   time 14.23
Epoch 292:  train loss 0.0241   train acc 0.9932   worst 0.9259   lr 0.0182   p 15.90   eps 1.4606   mix 0.0104   time 14.37
Epoch 293:  train loss 0.0243   train acc 0.9934   worst 0.9250   lr 0.0182   p 15.95   eps 1.4606   mix 0.0104   time 14.22
Epoch 294:  train loss 0.0241   train acc 0.9935   worst 0.9242   lr 0.0182   p 16.01   eps 1.4606   mix 0.0103   time 14.38
Epoch 295:  train loss 0.0242   train acc 0.9932   worst 0.9252   lr 0.0182   p 16.07   eps 1.4606   mix 0.0103   time 14.29
Epoch 296:  train loss 0.0246   train acc 0.9934   worst 0.9232   lr 0.0181   p 16.13   eps 1.4606   mix 0.0102   time 14.28
Epoch 297:  train loss 0.0239   train acc 0.9935   worst 0.9248   lr 0.0181   p 16.18   eps 1.4606   mix 0.0102   time 14.33
Epoch 298:  train loss 0.0246   train acc 0.9934   worst 0.9236   lr 0.0181   p 16.24   eps 1.4606   mix 0.0102   time 14.24
Epoch 299:  train loss 0.0243   train acc 0.9933   worst 0.9238   lr 0.0181   p 16.30   eps 1.4606   mix 0.0101   time 14.33
Epoch 300:  train loss 0.0249   train acc 0.9936   worst 0.9228   lr 0.0181   p 16.36   eps 1.4606   mix 0.0101   time 14.30
Epoch 301:  train loss 0.0250   train acc 0.9932   worst 0.9222   lr 0.0181   p 16.42   eps 1.4606   mix 0.0101   time 14.30
Epoch 302:  train loss 0.0247   train acc 0.9933   worst 0.9229   lr 0.0181   p 16.48   eps 1.4606   mix 0.0100   time 14.98
Epoch 303:  train loss 0.0251   train acc 0.9930   worst 0.9217   lr 0.0181   p 16.53   eps 1.4606   mix 0.0100   time 14.20
Epoch 304:  train loss 0.0252   train acc 0.9932   worst 0.9217   lr 0.0180   p 16.59   eps 1.4606   mix 0.0100   time 14.43
Epoch 305:  train loss 0.0250   train acc 0.9928   worst 0.9210   lr 0.0180   p 16.65   eps 1.4606   mix 0.0099   time 14.21
Epoch 306:  train loss 0.0252   train acc 0.9934   worst 0.9222   lr 0.0180   p 16.71   eps 1.4606   mix 0.0099   time 14.37
Epoch 307:  train loss 0.0255   train acc 0.9928   worst 0.9205   lr 0.0180   p 16.77   eps 1.4606   mix 0.0099   time 14.30
Epoch 308:  train loss 0.0251   train acc 0.9934   worst 0.9197   lr 0.0180   p 16.83   eps 1.4606   mix 0.0098   time 14.33
Epoch 309:  train loss 0.0252   train acc 0.9935   worst 0.9200   lr 0.0180   p 16.89   eps 1.4606   mix 0.0098   time 14.25
Epoch 310:  train loss 0.0248   train acc 0.9934   worst 0.9214   lr 0.0180   p 16.95   eps 1.4606   mix 0.0098   time 14.42
Epoch 311:  train loss 0.0250   train acc 0.9932   worst 0.9202   lr 0.0180   p 17.01   eps 1.4606   mix 0.0097   time 14.26
Epoch 312:  train loss 0.0253   train acc 0.9934   worst 0.9187   lr 0.0179   p 17.08   eps 1.4606   mix 0.0097   time 14.45
Epoch 313:  train loss 0.0255   train acc 0.9929   worst 0.9193   lr 0.0179   p 17.14   eps 1.4606   mix 0.0097   time 14.41
Epoch 314:  train loss 0.0256   train acc 0.9930   worst 0.9177   lr 0.0179   p 17.20   eps 1.4606   mix 0.0096   time 14.38
Epoch 315:  train loss 0.0254   train acc 0.9936   worst 0.9184   lr 0.0179   p 17.26   eps 1.4606   mix 0.0096   time 14.27
Epoch 316:  train loss 0.0260   train acc 0.9932   worst 0.9182   lr 0.0179   p 17.32   eps 1.4606   mix 0.0096   time 14.34
Epoch 317:  train loss 0.0256   train acc 0.9933   worst 0.9187   lr 0.0179   p 17.38   eps 1.4606   mix 0.0095   time 14.19
Epoch 318:  train loss 0.0254   train acc 0.9934   worst 0.9174   lr 0.0179   p 17.45   eps 1.4606   mix 0.0095   time 14.32
Epoch 319:  train loss 0.0259   train acc 0.9928   worst 0.9179   lr 0.0178   p 17.51   eps 1.4606   mix 0.0095   time 14.26
Epoch 320:  train loss 0.0258   train acc 0.9933   worst 0.9173   lr 0.0178   p 17.57   eps 1.4606   mix 0.0094   time 14.35
Epoch 321:  train loss 0.0260   train acc 0.9934   worst 0.9169   lr 0.0178   p 17.63   eps 1.4606   mix 0.0094   time 14.26
Epoch 322:  train loss 0.0267   train acc 0.9929   worst 0.9158   lr 0.0178   p 17.70   eps 1.4606   mix 0.0094   time 15.19
Epoch 323:  train loss 0.0258   train acc 0.9933   worst 0.9158   lr 0.0178   p 17.76   eps 1.4606   mix 0.0093   time 14.37
Epoch 324:  train loss 0.0264   train acc 0.9932   worst 0.9154   lr 0.0178   p 17.82   eps 1.4606   mix 0.0093   time 14.33
Epoch 325:  train loss 0.0258   train acc 0.9930   worst 0.9160   lr 0.0178   p 17.89   eps 1.4606   mix 0.0093   time 14.36
Epoch 326:  train loss 0.0259   train acc 0.9934   worst 0.9164   lr 0.0178   p 17.95   eps 1.4606   mix 0.0093   time 14.63
Epoch 327:  train loss 0.0259   train acc 0.9934   worst 0.9153   lr 0.0177   p 18.02   eps 1.4606   mix 0.0092   time 15.16
Epoch 328:  train loss 0.0264   train acc 0.9935   worst 0.9154   lr 0.0177   p 18.08   eps 1.4606   mix 0.0092   time 14.39
Epoch 329:  train loss 0.0263   train acc 0.9932   worst 0.9150   lr 0.0177   p 18.15   eps 1.4606   mix 0.0092   time 14.33
Epoch 330:  train loss 0.0267   train acc 0.9933   worst 0.9143   lr 0.0177   p 18.21   eps 1.4606   mix 0.0091   time 14.27
Epoch 331:  train loss 0.0264   train acc 0.9931   worst 0.9130   lr 0.0177   p 18.28   eps 1.4606   mix 0.0091   time 14.79
Epoch 332:  train loss 0.0263   train acc 0.9928   worst 0.9144   lr 0.0177   p 18.34   eps 1.4606   mix 0.0091   time 14.47
Epoch 333:  train loss 0.0263   train acc 0.9934   worst 0.9137   lr 0.0177   p 18.41   eps 1.4606   mix 0.0090   time 14.37
Epoch 334:  train loss 0.0264   train acc 0.9926   worst 0.9137   lr 0.0177   p 18.47   eps 1.4606   mix 0.0090   time 14.23
Epoch 335:  train loss 0.0262   train acc 0.9933   worst 0.9139   lr 0.0176   p 18.54   eps 1.4606   mix 0.0090   time 14.49
Epoch 336:  train loss 0.0270   train acc 0.9925   worst 0.9132   lr 0.0176   p 18.61   eps 1.4606   mix 0.0089   time 14.30
Epoch 337:  train loss 0.0266   train acc 0.9925   worst 0.9126   lr 0.0176   p 18.67   eps 1.4606   mix 0.0089   time 14.23
Epoch 338:  train loss 0.0272   train acc 0.9926   worst 0.9122   lr 0.0176   p 18.74   eps 1.4606   mix 0.0089   time 14.38
Epoch 339:  train loss 0.0270   train acc 0.9929   worst 0.9126   lr 0.0176   p 18.81   eps 1.4606   mix 0.0089   time 14.28
Epoch 340:  train loss 0.0267   train acc 0.9931   worst 0.9129   lr 0.0176   p 18.87   eps 1.4606   mix 0.0088   time 14.47
Epoch 341:  train loss 0.0270   train acc 0.9933   worst 0.9112   lr 0.0176   p 18.94   eps 1.4606   mix 0.0088   time 14.27
