dataset = MNIST
model = SortMLPModel(depth=5,width=5120,scalar=True,dropout=0.7,identity_val=10.0)
loss = mixture(lam0=0.1,lam_end=0.001)
p_start = 8.0
p_end = 1000.0
eps_train = 0.3
eps_test = 0.1
eps_smooth = 0.4
epochs = 0,0,100,1450,1500
decays = None
batch_size = 512
lr = 0.02
wd = 0.02
beta1 = 0.9
beta2 = 0.99
epsilon = 1e-10
start_epoch = 0
checkpoint = None
gpu = 3
dist_url = tcp://localhost:23456
world_size = 1
rank = 0
print_freq = 200
result_dir = result
filter_name = 
seed = 2021
visualize = False
Compose(
    RandomCrop(size=(28, 28), padding=1)
    ToTensor()
    Normalize(mean=[0.1307], std=[0.3081])
)
SortMLPModel(
  (fc_dist): BoundSequential(
    (0): NormDist(
      in_features=784, out_features=5120, bias=False
      (mean_shift): MeanShiftDropout(5120, affine=False)
    )
    (1): NormDist(
      in_features=5120, out_features=5120, bias=False
      (mean_shift): MeanShiftDropout(5120, affine=False)
    )
    (2): NormDist(
      in_features=5120, out_features=5120, bias=False
      (mean_shift): MeanShiftDropout(5120, affine=False)
    )
    (3): NormDist(
      in_features=5120, out_features=5120, bias=False
      (mean_shift): MeanShiftDropout(5120, affine=False)
    )
    (4): NormDist(in_features=5120, out_features=10, bias=True)
  )
)
number of params:  82708491
Epoch 0:  train loss 0.9702   train acc 0.4360   worst 0.0580   lr 0.0200   p 8.00   eps 0.9737   mix 0.1000   time 8.84
Epoch 580:  train loss 0.0209   train acc 0.9960   worst 0.9234   lr 0.0135   p 44.53   eps 0.9737   mix 0.0194   time 27.54
Epoch 581:  train loss 0.0207   train acc 0.9958   worst 0.9232   lr 0.0135   p 44.69   eps 0.9737   mix 0.0194   time 27.60
Epoch 582:  train loss 0.0208   train acc 0.9961   worst 0.9235   lr 0.0134   p 44.85   eps 0.9737   mix 0.0193   time 27.61
Epoch 583:  train loss 0.0207   train acc 0.9962   worst 0.9246   lr 0.0134   p 45.01   eps 0.9737   mix 0.0193   time 27.58
Epoch 584:  train loss 0.0206   train acc 0.9958   worst 0.9235   lr 0.0134   p 45.17   eps 0.9737   mix 0.0192   time 27.34
Epoch 585:  train loss 0.0208   train acc 0.9959   worst 0.9242   lr 0.0134   p 45.33   eps 0.9737   mix 0.0191   time 27.34
Epoch 586:  train loss 0.0210   train acc 0.9960   worst 0.9235   lr 0.0134   p 45.50   eps 0.9737   mix 0.0191   time 27.29
Epoch 587:  train loss 0.0206   train acc 0.9961   worst 0.9243   lr 0.0133   p 45.66   eps 0.9737   mix 0.0190   time 27.26
Epoch 588:  train loss 0.0208   train acc 0.9957   worst 0.9241   lr 0.0133   p 45.82   eps 0.9737   mix 0.0189   time 27.20
Epoch 589:  train loss 0.0212   train acc 0.9958   worst 0.9230   lr 0.0133   p 45.99   eps 0.9737   mix 0.0189   time 27.31
Epoch 590:  train loss 0.0206   train acc 0.9962   worst 0.9239   lr 0.0133   p 46.15   eps 0.9737   mix 0.0188   time 27.32
Epoch 591:  train loss 0.0205   train acc 0.9957   worst 0.9250   lr 0.0133   p 46.32   eps 0.9737   mix 0.0187   time 27.28
Epoch 592:  train loss 0.0214   train acc 0.9957   worst 0.9234   lr 0.0132   p 46.48   eps 0.9737   mix 0.0187   time 27.97
Epoch 593:  train loss 0.0213   train acc 0.9958   worst 0.9227   lr 0.0132   p 46.65   eps 0.9737   mix 0.0186   time 27.41
Epoch 594:  train loss 0.0208   train acc 0.9959   worst 0.9234   lr 0.0132   p 46.82   eps 0.9737   mix 0.0185   time 27.28
Epoch 595:  train loss 0.0212   train acc 0.9959   worst 0.9215   lr 0.0132   p 46.98   eps 0.9737   mix 0.0185   time 27.46
Epoch 596:  train loss 0.0207   train acc 0.9960   worst 0.9232   lr 0.0132   p 47.15   eps 0.9737   mix 0.0184   time 27.95
Epoch 597:  train loss 0.0217   train acc 0.9960   worst 0.9207   lr 0.0131   p 47.32   eps 0.9737   mix 0.0184   time 27.20
Epoch 598:  train loss 0.0206   train acc 0.9960   worst 0.9240   lr 0.0131   p 47.49   eps 0.9737   mix 0.0183   time 27.36
Epoch 599:  train loss 0.0211   train acc 0.9960   worst 0.9229   lr 0.0131   p 47.66   eps 0.9737   mix 0.0182   time 27.34
Epoch 600:  train loss 0.0208   train acc 0.9959   worst 0.9229   lr 0.0131   p 47.83   eps 0.9737   mix 0.0182   time 27.34
Epoch 601:  train loss 0.0211   train acc 0.9960   worst 0.9224   lr 0.0131   p 48.00   eps 0.9737   mix 0.0181   time 27.06
Epoch 602:  train loss 0.0214   train acc 0.9957   worst 0.9232   lr 0.0131   p 48.18   eps 0.9737   mix 0.0180   time 27.27
Epoch 603:  train loss 0.0206   train acc 0.9961   worst 0.9242   lr 0.0130   p 48.35   eps 0.9737   mix 0.0180   time 27.15
Epoch 604:  train loss 0.0211   train acc 0.9959   worst 0.9228   lr 0.0130   p 48.52   eps 0.9737   mix 0.0179   time 28.24
Epoch 605:  train loss 0.0209   train acc 0.9960   worst 0.9219   lr 0.0130   p 48.70   eps 0.9737   mix 0.0179   time 27.36
Epoch 606:  train loss 0.0215   train acc 0.9960   worst 0.9214   lr 0.0130   p 48.87   eps 0.9737   mix 0.0178   time 27.23
Epoch 607:  train loss 0.0210   train acc 0.9963   worst 0.9218   lr 0.0130   p 49.05   eps 0.9737   mix 0.0177   time 26.89
Epoch 608:  train loss 0.0211   train acc 0.9960   worst 0.9203   lr 0.0129   p 49.22   eps 0.9737   mix 0.0177   time 27.19
Epoch 609:  train loss 0.0211   train acc 0.9957   worst 0.9221   lr 0.0129   p 49.40   eps 0.9737   mix 0.0176   time 27.35
Epoch 610:  train loss 0.0209   train acc 0.9959   worst 0.9232   lr 0.0129   p 49.57   eps 0.9737   mix 0.0176   time 27.34
Epoch 611:  train loss 0.0213   train acc 0.9961   worst 0.9211   lr 0.0129   p 49.75   eps 0.9737   mix 0.0175   time 27.14
Epoch 612:  train loss 0.0211   train acc 0.9959   worst 0.9219   lr 0.0129   p 49.93   eps 0.9737   mix 0.0174   time 27.45
Epoch 613:  train loss 0.0205   train acc 0.9959   worst 0.9225   lr 0.0128   p 50.11   eps 0.9737   mix 0.0174   time 27.22
Epoch 614:  train loss 0.0211   train acc 0.9960   worst 0.9220   lr 0.0128   p 50.29   eps 0.9737   mix 0.0173   time 27.29
Epoch 615:  train loss 0.0208   train acc 0.9959   worst 0.9236   lr 0.0128   p 50.47   eps 0.9737   mix 0.0173   time 27.28
Epoch 616:  train loss 0.0217   train acc 0.9955   worst 0.9221   lr 0.0128   p 50.65   eps 0.9737   mix 0.0172   time 27.35
Epoch 617:  train loss 0.0214   train acc 0.9961   worst 0.9214   lr 0.0127   p 50.83   eps 0.9737   mix 0.0171   time 27.21
Epoch 618:  train loss 0.0213   train acc 0.9958   worst 0.9213   lr 0.0127   p 51.01   eps 0.9737   mix 0.0171   time 27.37
Epoch 619:  train loss 0.0208   train acc 0.9958   worst 0.9219   lr 0.0127   p 51.20   eps 0.9737   mix 0.0170   time 26.77
Epoch 620:  train loss 0.0214   train acc 0.9958   worst 0.9215   lr 0.0127   p 51.38   eps 0.9737   mix 0.0170   time 27.17
Epoch 621:  train loss 0.0214   train acc 0.9961   worst 0.9202   lr 0.0127   p 51.56   eps 0.9737   mix 0.0169   time 27.19
Epoch 622:  train loss 0.0214   train acc 0.9960   worst 0.9211   lr 0.0126   p 51.75   eps 0.9737   mix 0.0169   time 27.21
Epoch 623:  train loss 0.0210   train acc 0.9962   worst 0.9220   lr 0.0126   p 51.93   eps 0.9737   mix 0.0168   time 27.22
Epoch 624:  train loss 0.0213   train acc 0.9959   worst 0.9214   lr 0.0126   p 52.12   eps 0.9737   mix 0.0167   time 27.37
Epoch 625:  train loss 0.0212   train acc 0.9961   worst 0.9221   lr 0.0126   p 52.31   eps 0.9737   mix 0.0167   time 27.29
Epoch 626:  train loss 0.0209   train acc 0.9959   worst 0.9223   lr 0.0126   p 52.49   eps 0.9737   mix 0.0166   time 28.01
Epoch 627:  train loss 0.0212   train acc 0.9958   worst 0.9208   lr 0.0125   p 52.68   eps 0.9737   mix 0.0166   time 27.38
Epoch 628:  train loss 0.0207   train acc 0.9958   worst 0.9235   lr 0.0125   p 52.87   eps 0.9737   mix 0.0165   time 27.03
Epoch 629:  train loss 0.0211   train acc 0.9961   worst 0.9197   lr 0.0125   p 53.06   eps 0.9737   mix 0.0165   time 27.67
Epoch 630:  train loss 0.0212   train acc 0.9960   worst 0.9208   lr 0.0125   p 53.25   eps 0.9737   mix 0.0164   time 27.06
Epoch 631:  train loss 0.0211   train acc 0.9961   worst 0.9210   lr 0.0125   p 53.44   eps 0.9737   mix 0.0163   time 27.13
Epoch 632:  train loss 0.0210   train acc 0.9960   worst 0.9211   lr 0.0124   p 53.63   eps 0.9737   mix 0.0163   time 27.24
Epoch 633:  train loss 0.0210   train acc 0.9958   worst 0.9232   lr 0.0124   p 53.82   eps 0.9737   mix 0.0162   time 27.46
Epoch 634:  train loss 0.0214   train acc 0.9957   worst 0.9210   lr 0.0124   p 54.02   eps 0.9737   mix 0.0162   time 27.34
Epoch 635:  train loss 0.0210   train acc 0.9961   worst 0.9226   lr 0.0124   p 54.21   eps 0.9737   mix 0.0161   time 27.25
Epoch 636:  train loss 0.0213   train acc 0.9962   worst 0.9200   lr 0.0124   p 54.41   eps 0.9737   mix 0.0161   time 26.61
Epoch 637:  train loss 0.0215   train acc 0.9958   worst 0.9202   lr 0.0123   p 54.60   eps 0.9737   mix 0.0160   time 27.24
Epoch 638:  train loss 0.0213   train acc 0.9957   worst 0.9195   lr 0.0123   p 54.80   eps 0.9737   mix 0.0160   time 27.25
Epoch 639:  train loss 0.0210   train acc 0.9960   worst 0.9210   lr 0.0123   p 54.99   eps 0.9737   mix 0.0159   time 27.86
Epoch 640:  train loss 0.0208   train acc 0.9961   worst 0.9212   lr 0.0123   p 55.19   eps 0.9737   mix 0.0158   time 27.12
Epoch 641:  train loss 0.0210   train acc 0.9960   worst 0.9211   lr 0.0123   p 55.39   eps 0.9737   mix 0.0158   time 27.07
Epoch 642:  train loss 0.0208   train acc 0.9959   worst 0.9208   lr 0.0122   p 55.59   eps 0.9737   mix 0.0157   time 27.09
Epoch 643:  train loss 0.0211   train acc 0.9960   worst 0.9206   lr 0.0122   p 55.78   eps 0.9737   mix 0.0157   time 27.18
Epoch 644:  train loss 0.0208   train acc 0.9959   worst 0.9220   lr 0.0122   p 55.98   eps 0.9737   mix 0.0156   time 26.34
Epoch 645:  train loss 0.0208   train acc 0.9957   worst 0.9219   lr 0.0122   p 56.18   eps 0.9737   mix 0.0156   time 27.34
Epoch 646:  train loss 0.0216   train acc 0.9957   worst 0.9192   lr 0.0122   p 56.39   eps 0.9737   mix 0.0155   time 26.97
Epoch 647:  train loss 0.0215   train acc 0.9960   worst 0.9205   lr 0.0121   p 56.59   eps 0.9737   mix 0.0155   time 27.13
Epoch 648:  train loss 0.0216   train acc 0.9961   worst 0.9184   lr 0.0121   p 56.79   eps 0.9737   mix 0.0154   time 27.07
Epoch 649:  train loss 0.0213   train acc 0.9960   worst 0.9197   lr 0.0121   p 56.99   eps 0.9737   mix 0.0154   time 27.07
Epoch 650:  train loss 0.0214   train acc 0.9962   worst 0.9192   lr 0.0121   p 57.20   eps 0.9737   mix 0.0153   time 27.19
Epoch 651:  train loss 0.0210   train acc 0.9956   worst 0.9220   lr 0.0121   p 57.40   eps 0.9737   mix 0.0153   time 27.03
Epoch 652:  train loss 0.0207   train acc 0.9960   worst 0.9208   lr 0.0120   p 57.61   eps 0.9737   mix 0.0152   time 27.20
Epoch 653:  train loss 0.0207   train acc 0.9961   worst 0.9210   lr 0.0120   p 57.82   eps 0.9737   mix 0.0152   time 27.04
Epoch 654:  train loss 0.0213   train acc 0.9958   worst 0.9198   lr 0.0120   p 58.02   eps 0.9737   mix 0.0151   time 27.23
Epoch 655:  train loss 0.0209   train acc 0.9958   worst 0.9216   lr 0.0120   p 58.23   eps 0.9737   mix 0.0151   time 27.31
Epoch 656:  train loss 0.0211   train acc 0.9956   worst 0.9200   lr 0.0120   p 58.44   eps 0.9737   mix 0.0150   time 27.31
Epoch 657:  train loss 0.0210   train acc 0.9963   worst 0.9202   lr 0.0119   p 58.65   eps 0.9737   mix 0.0150   time 26.46
Epoch 658:  train loss 0.0216   train acc 0.9959   worst 0.9210   lr 0.0119   p 58.86   eps 0.9737   mix 0.0149   time 27.31
Epoch 659:  train loss 0.0214   train acc 0.9960   worst 0.9212   lr 0.0119   p 59.07   eps 0.9737   mix 0.0149   time 27.42
Epoch 660:  train loss 0.0216   train acc 0.9956   worst 0.9191   lr 0.0119   p 59.28   eps 0.9737   mix 0.0148   time 27.18
Epoch 661:  train loss 0.0211   train acc 0.9961   worst 0.9198   lr 0.0119   p 59.49   eps 0.9737   mix 0.0148   time 27.22
Epoch 662:  train loss 0.0213   train acc 0.9960   worst 0.9193   lr 0.0118   p 59.71   eps 0.9737   mix 0.0147   time 27.31
Epoch 663:  train loss 0.0208   train acc 0.9959   worst 0.9197   lr 0.0118   p 59.92   eps 0.9737   mix 0.0147   time 27.55
Epoch 664:  train loss 0.0209   train acc 0.9957   worst 0.9207   lr 0.0118   p 60.14   eps 0.9737   mix 0.0146   time 27.08
Epoch 665:  train loss 0.0209   train acc 0.9962   worst 0.9198   lr 0.0118   p 60.35   eps 0.9737   mix 0.0146   time 26.84
Epoch 666:  train loss 0.0211   train acc 0.9959   worst 0.9205   lr 0.0118   p 60.57   eps 0.9737   mix 0.0145   time 27.21
Epoch 667:  train loss 0.0209   train acc 0.9961   worst 0.9202   lr 0.0117   p 60.78   eps 0.9737   mix 0.0145   time 28.32
Epoch 668:  train loss 0.0214   train acc 0.9960   worst 0.9190   lr 0.0117   p 61.00   eps 0.9737   mix 0.0144   time 27.23
Epoch 669:  train loss 0.0210   train acc 0.9961   worst 0.9210   lr 0.0117   p 61.22   eps 0.9737   mix 0.0144   time 26.81
Epoch 670:  train loss 0.0210   train acc 0.9961   worst 0.9206   lr 0.0117   p 61.44   eps 0.9737   mix 0.0143   time 27.21
Epoch 671:  train loss 0.0211   train acc 0.9959   worst 0.9201   lr 0.0116   p 61.66   eps 0.9737   mix 0.0143   time 27.25
Epoch 672:  train loss 0.0212   train acc 0.9957   worst 0.9200   lr 0.0116   p 61.88   eps 0.9737   mix 0.0142   time 27.26
Epoch 673:  train loss 0.0214   train acc 0.9959   worst 0.9195   lr 0.0116   p 62.10   eps 0.9737   mix 0.0142   time 27.22
Epoch 674:  train loss 0.0207   train acc 0.9961   worst 0.9186   lr 0.0116   p 62.33   eps 0.9737   mix 0.0141   time 27.36
Epoch 675:  train loss 0.0214   train acc 0.9958   worst 0.9198   lr 0.0116   p 62.55   eps 0.9737   mix 0.0141   time 27.26
Epoch 676:  train loss 0.0212   train acc 0.9960   worst 0.9185   lr 0.0115   p 62.77   eps 0.9737   mix 0.0140   time 27.26
Epoch 677:  train loss 0.0213   train acc 0.9959   worst 0.9201   lr 0.0115   p 63.00   eps 0.9737   mix 0.0140   time 27.16
Epoch 678:  train loss 0.0213   train acc 0.9960   worst 0.9196   lr 0.0115   p 63.22   eps 0.9737   mix 0.0139   time 27.36
Epoch 679:  train loss 0.0212   train acc 0.9961   worst 0.9203   lr 0.0115   p 63.45   eps 0.9737   mix 0.0139   time 27.42
Epoch 680:  train loss 0.0220   train acc 0.9957   worst 0.9190   lr 0.0115   p 63.68   eps 0.9737   mix 0.0138   time 27.32
Epoch 681:  train loss 0.0215   train acc 0.9959   worst 0.9189   lr 0.0114   p 63.91   eps 0.9737   mix 0.0138   time 27.39
Epoch 682:  train loss 0.0210   train acc 0.9960   worst 0.9213   lr 0.0114   p 64.13   eps 0.9737   mix 0.0137   time 27.30
Epoch 683:  train loss 0.0213   train acc 0.9961   worst 0.9181   lr 0.0114   p 64.36   eps 0.9737   mix 0.0137   time 27.42
Epoch 684:  train loss 0.0212   train acc 0.9957   worst 0.9185   lr 0.0114   p 64.59   eps 0.9737   mix 0.0136   time 27.68
Epoch 685:  train loss 0.0213   train acc 0.9956   worst 0.9196   lr 0.0114   p 64.83   eps 0.9737   mix 0.0136   time 27.23
Epoch 686:  train loss 0.0216   train acc 0.9957   worst 0.9191   lr 0.0113   p 65.06   eps 0.9737   mix 0.0135   time 27.20
Epoch 687:  train loss 0.0209   train acc 0.9960   worst 0.9194   lr 0.0113   p 65.29   eps 0.9737   mix 0.0135   time 27.31
Epoch 688:  train loss 0.0215   train acc 0.9960   worst 0.9200   lr 0.0113   p 65.53   eps 0.9737   mix 0.0135   time 27.22
Epoch 689:  train loss 0.0220   train acc 0.9958   worst 0.9171   lr 0.0113   p 65.76   eps 0.9737   mix 0.0134   time 27.20
Epoch 690:  train loss 0.0215   train acc 0.9961   worst 0.9186   lr 0.0113   p 66.00   eps 0.9737   mix 0.0134   time 27.21
Epoch 691:  train loss 0.0209   train acc 0.9961   worst 0.9193   lr 0.0112   p 66.23   eps 0.9737   mix 0.0133   time 27.32
Epoch 692:  train loss 0.0214   train acc 0.9960   worst 0.9175   lr 0.0112   p 66.47   eps 0.9737   mix 0.0133   time 27.34
Epoch 693:  train loss 0.0212   train acc 0.9960   worst 0.9189   lr 0.0112   p 66.71   eps 0.9737   mix 0.0132   time 27.32
Epoch 694:  train loss 0.0214   train acc 0.9961   worst 0.9193   lr 0.0112   p 66.95   eps 0.9737   mix 0.0132   time 26.53
Epoch 695:  train loss 0.0214   train acc 0.9960   worst 0.9190   lr 0.0111   p 67.19   eps 0.9737   mix 0.0131   time 27.33
Epoch 696:  train loss 0.0211   train acc 0.9962   worst 0.9188   lr 0.0111   p 67.43   eps 0.9737   mix 0.0131   time 27.07
Epoch 697:  train loss 0.0213   train acc 0.9960   worst 0.9192   lr 0.0111   p 67.67   eps 0.9737   mix 0.0130   time 27.53
Epoch 698:  train loss 0.0214   train acc 0.9959   worst 0.9182   lr 0.0111   p 67.91   eps 0.9737   mix 0.0130   time 27.75
Epoch 699:  train loss 0.0212   train acc 0.9959   worst 0.9191   lr 0.0111   p 68.15   eps 0.9737   mix 0.0130   time 27.23
Epoch 700:  train loss 0.0210   train acc 0.9962   worst 0.9197   lr 0.0110   p 68.40   eps 0.9737   mix 0.0129   time 27.20
Epoch 701:  train loss 0.0216   train acc 0.9958   worst 0.9171   lr 0.0110   p 68.64   eps 0.9737   mix 0.0129   time 27.55
Epoch 702:  train loss 0.0219   train acc 0.9961   worst 0.9174   lr 0.0110   p 68.89   eps 0.9737   mix 0.0128   time 28.32
Epoch 703:  train loss 0.0220   train acc 0.9957   worst 0.9173   lr 0.0110   p 69.14   eps 0.9737   mix 0.0128   time 27.92
Epoch 704:  train loss 0.0211   train acc 0.9961   worst 0.9191   lr 0.0110   p 69.38   eps 0.9737   mix 0.0127   time 27.77
Epoch 705:  train loss 0.0210   train acc 0.9962   worst 0.9182   lr 0.0109   p 69.63   eps 0.9737   mix 0.0127   time 27.47
Epoch 706:  train loss 0.0214   train acc 0.9960   worst 0.9179   lr 0.0109   p 69.88   eps 0.9737   mix 0.0127   time 27.45
Epoch 707:  train loss 0.0215   train acc 0.9960   worst 0.9177   lr 0.0109   p 70.13   eps 0.9737   mix 0.0126   time 27.52
Epoch 708:  train loss 0.0211   train acc 0.9962   worst 0.9193   lr 0.0109   p 70.38   eps 0.9737   mix 0.0126   time 27.45
Epoch 709:  train loss 0.0212   train acc 0.9959   worst 0.9182   lr 0.0109   p 70.64   eps 0.9737   mix 0.0125   time 27.22
Epoch 710:  train loss 0.0210   train acc 0.9962   worst 0.9184   lr 0.0108   p 70.89   eps 0.9737   mix 0.0125   time 27.24
Epoch 711:  train loss 0.0217   train acc 0.9957   worst 0.9181   lr 0.0108   p 71.14   eps 0.9737   mix 0.0124   time 27.51
Epoch 712:  train loss 0.0214   train acc 0.9959   worst 0.9170   lr 0.0108   p 71.40   eps 0.9737   mix 0.0124   time 27.33
Epoch 713:  train loss 0.0217   train acc 0.9956   worst 0.9177   lr 0.0108   p 71.65   eps 0.9737   mix 0.0124   time 27.40
Epoch 714:  train loss 0.0214   train acc 0.9960   worst 0.9187   lr 0.0108   p 71.91   eps 0.9737   mix 0.0123   time 27.41
Epoch 715:  train loss 0.0214   train acc 0.9960   worst 0.9183   lr 0.0107   p 72.17   eps 0.9737   mix 0.0123   time 27.54
Epoch 716:  train loss 0.0214   train acc 0.9958   worst 0.9184   lr 0.0107   p 72.43   eps 0.9737   mix 0.0122   time 27.26
Epoch 717:  train loss 0.0219   train acc 0.9963   worst 0.9163   lr 0.0107   p 72.69   eps 0.9737   mix 0.0122   time 27.23
Epoch 718:  train loss 0.0212   train acc 0.9957   worst 0.9162   lr 0.0107   p 72.95   eps 0.9737   mix 0.0121   time 26.79
Epoch 719:  train loss 0.0213   train acc 0.9958   worst 0.9187   lr 0.0106   p 73.21   eps 0.9737   mix 0.0121   time 27.10
Epoch 720:  train loss 0.0219   train acc 0.9958   worst 0.9172   lr 0.0106   p 73.47   eps 0.9737   mix 0.0121   time 27.33
Epoch 721:  train loss 0.0219   train acc 0.9960   worst 0.9171   lr 0.0106   p 73.73   eps 0.9737   mix 0.0120   time 27.35
Epoch 722:  train loss 0.0214   train acc 0.9960   worst 0.9174   lr 0.0106   p 74.00   eps 0.9737   mix 0.0120   time 27.26
Epoch 723:  train loss 0.0213   train acc 0.9959   worst 0.9188   lr 0.0106   p 74.26   eps 0.9737   mix 0.0119   time 27.27
Epoch 724:  train loss 0.0214   train acc 0.9960   worst 0.9188   lr 0.0105   p 74.53   eps 0.9737   mix 0.0119   time 28.25
Epoch 725:  train loss 0.0213   train acc 0.9962   worst 0.9173   lr 0.0105   p 74.80   eps 0.9737   mix 0.0119   time 27.39
Epoch 726:  train loss 0.0218   train acc 0.9960   worst 0.9168   lr 0.0105   p 75.06   eps 0.9737   mix 0.0118   time 27.19
Epoch 727:  train loss 0.0221   train acc 0.9958   worst 0.9158   lr 0.0105   p 75.33   eps 0.9737   mix 0.0118   time 27.32
Epoch 728:  train loss 0.0214   train acc 0.9956   worst 0.9175   lr 0.0105   p 75.60   eps 0.9737   mix 0.0117   time 27.42
Epoch 729:  train loss 0.0215   train acc 0.9958   worst 0.9175   lr 0.0104   p 75.87   eps 0.9737   mix 0.0117   time 27.16
Epoch 730:  train loss 0.0214   train acc 0.9961   worst 0.9170   lr 0.0104   p 76.15   eps 0.9737   mix 0.0117   time 27.20
Epoch 731:  train loss 0.0214   train acc 0.9960   worst 0.9171   lr 0.0104   p 76.42   eps 0.9737   mix 0.0116   time 27.80
Epoch 732:  train loss 0.0214   train acc 0.9959   worst 0.9185   lr 0.0104   p 76.69   eps 0.9737   mix 0.0116   time 27.20
Epoch 733:  train loss 0.0212   train acc 0.9960   worst 0.9178   lr 0.0104   p 76.97   eps 0.9737   mix 0.0115   time 27.22
Epoch 734:  train loss 0.0217   train acc 0.9958   worst 0.9170   lr 0.0103   p 77.24   eps 0.9737   mix 0.0115   time 27.28
Epoch 735:  train loss 0.0214   train acc 0.9962   worst 0.9162   lr 0.0103   p 77.52   eps 0.9737   mix 0.0115   time 27.40
Epoch 736:  train loss 0.0219   train acc 0.9959   worst 0.9158   lr 0.0103   p 77.80   eps 0.9737   mix 0.0114   time 27.33
Epoch 737:  train loss 0.0218   train acc 0.9958   worst 0.9177   lr 0.0103   p 78.08   eps 0.9737   mix 0.0114   time 27.33
Epoch 738:  train loss 0.0216   train acc 0.9957   worst 0.9175   lr 0.0103   p 78.36   eps 0.9737   mix 0.0113   time 27.16
Epoch 739:  train loss 0.0219   train acc 0.9958   worst 0.9165   lr 0.0102   p 78.64   eps 0.9737   mix 0.0113   time 25.97
Epoch 740:  train loss 0.0221   train acc 0.9957   worst 0.9159   lr 0.0102   p 78.92   eps 0.9737   mix 0.0113   time 27.06
Epoch 741:  train loss 0.0222   train acc 0.9956   worst 0.9161   lr 0.0102   p 79.20   eps 0.9737   mix 0.0112   time 27.42
Epoch 742:  train loss 0.0214   train acc 0.9957   worst 0.9178   lr 0.0102   p 79.49   eps 0.9737   mix 0.0112   time 27.32
Epoch 743:  train loss 0.0213   train acc 0.9961   worst 0.9170   lr 0.0101   p 79.77   eps 0.9737   mix 0.0112   time 27.21
Epoch 744:  train loss 0.0216   train acc 0.9962   worst 0.9158   lr 0.0101   p 80.06   eps 0.9737   mix 0.0111   time 27.16
Epoch 745:  train loss 0.0217   train acc 0.9957   worst 0.9169   lr 0.0101   p 80.34   eps 0.9737   mix 0.0111   time 27.04
Epoch 746:  train loss 0.0217   train acc 0.9959   worst 0.9161   lr 0.0101   p 80.63   eps 0.9737   mix 0.0110   time 27.34
Epoch 747:  train loss 0.0215   train acc 0.9958   worst 0.9161   lr 0.0101   p 80.92   eps 0.9737   mix 0.0110   time 27.12
Epoch 748:  train loss 0.0216   train acc 0.9961   worst 0.9154   lr 0.0100   p 81.21   eps 0.9737   mix 0.0110   time 27.35
Epoch 749:  train loss 0.0223   train acc 0.9958   worst 0.9163   lr 0.0100   p 81.50   eps 0.9737   mix 0.0109   time 27.18
Epoch 750:  train loss 0.0223   train acc 0.9958   worst 0.9155   lr 0.0100   p 81.79   eps 0.9737   mix 0.0109   time 27.06
